20141,30157,32575,ACV,ONT,596,4.67,$263.42,UA,100.0,$263.42,UA,100.0,$263.42
20141,30157,32457,ACV,SFO,250,24.67,$269.94,UA,99.1,$270.23,UA,99.1,$270.23
20141,30157,32575,ACV,SNA,609,8.33,$321.22,UA,97.3,$325.10,UA,97.3,$325.10
20141,30158,32467,ACY,FLL,977,600.22,$103.93,NK,100.0,$103.93,NK,100.0,$103.93
20141,30158,33195,ACY,TPA,913,243.22,$99.59,NK,100.0,$99.59,NK,100.0,$99.59
20141,30185,30852,AEX,BWI,1046,9.22,$286.41,DL,92.8,$278.17,DL,92.8,$278.17
20141,30185,30194,AEX,DAL,273,0.11,$269.00,UA,100.0,$269.00,UA,100.0,$269.00
20141,30185,30852,AEX,DCA,1018,14.00,$291.72,DL,66.7,$323.79,UA,19.8,$212.33
20141,30185,30194,AEX,DFW,285,21.44,$165.84,AA,94.8,$163.44,AA,94.8,$163.44
20141,30185,31703,AEX,EWR,1212,6.89,$262.00,DL,41.9,$239.07,AA,16.1,$224.26
20141,30185,31703,AEX,HPN,1245,0.22,$156.50,DL,100.0,$156.50,DL,100.0,$156.50
20141,30185,30852,AEX,IAD,1001,5.00,$357.56,DL,66.7,$364.91,UA,22.2,$360.20
20141,30185,31453,AEX,IAH,190,11.11,$298.39,UA,99.0,$298.66,UA,99.0,$298.66
20141,30185,31703,AEX,JFK,1228,1.67,$268.30,DL,53.3,$212.92,DL,53.3,$212.92
20141,30185,32575,AEX,LAX,1515,13.33,$335.50,AA,42.5,$347.85,DL,13.3,$302.06
20141,30185,31703,AEX,LGA,1228,7.11,$246.93,UA,53.1,$229.34,UA,53.1,$229.34
20141,30185,30977,AEX,MDW,769,2.00,$218.28,DL,100.0,$218.28,DL,100.0,$218.28
20141,30185,32457,AEX,OAK,1741,0.11,$514.00,,0.0,$0.00,,0.0,"$9,999.00"
20141,30185,32575,AEX,ONT,1468,3.44,$268.48,AA,74.2,$252.43,AA,74.2,$252.43
20141,30185,30977,AEX,ORD,778,9.00,$245.85,UA,50.6,$247.34,AA,23.5,$242.53
20141,30185,32457,AEX,SFO,1749,9.33,$269.97,UA,57.1,$261.26,AA,38.1,$258.14
20141,30185,32457,AEX,SJC,1723,1.56,$240.86,AA,57.1,$292.13,UA,28.6,$175.25
20141,30185,32575,AEX,SNA,1484,4.89,$237.47,UA,50.0,$248.55,DL,15.9,$208.96
20141,30208,30721,AGS,BOS,861,24.33,$217.49,US,61.2,$214.57,US,61.2,$214.57
20141,30208,30852,AGS,BWI,497,41.44,$232.03,US,73.2,$230.72,US,73.2,$230.72
20141,30208,30647,AGS,CAK,521,5.11,$185.84,US,50.0,$185.22,DL,43.5,$183.44
20141,30208,30647,AGS,CLE,554,8.89,$212.94,DL,55.0,$205.88,DL,55.0,$205.88
20141,30208,30852,AGS,DCA,468,69.11,$175.58,US,70.4,$176.66,DL,28.6,$173.55
20141,30208,31703,AGS,EWR,663,22.89,$225.50,US,51.9,$225.28,US,51.9,$225.28
20141,30208,32467,AGS,FLL,514,22.11,$186.89,DL,48.2,$182.10,DL,48.2,$182.10
20141,30208,31453,AGS,HOU,826,8.78,$198.51,DL,94.9,$200.92,DL,94.9,$200.92
20141,30208,31703,AGS,HPN,699,4.78,$182.86,DL,53.5,$177.76,DL,53.5,$177.76
20141,30208,30852,AGS,IAD,460,10.89,$198.61,DL,70.4,$175.10,DL,70.4,$175.10
20141,30208,31453,AGS,IAH,821,22.00,$219.33,DL,67.2,$201.09,DL,67.2,$201.09
20141,30208,31703,AGS,ISP,708,1.00,$215.89,US,100.0,$215.89,US,100.0,$215.89
20141,30208,31703,AGS,JFK,675,11.33,$197.61,US,84.3,$180.81,US,84.3,$180.81
20141,30208,32575,AGS,LAX,2090,30.22,$276.03,US,48.2,$250.52,US,48.2,$250.52
20141,30208,31703,AGS,LGA,678,34.11,$195.38,US,70.7,$192.26,US,70.7,$192.26
20141,30208,32575,AGS,LGB,2077,0.11,$384.00,,0.0,$0.00,,0.0,"$9,999.00"
20141,30208,30977,AGS,MDW,661,7.22,$185.42,DL,100.0,$185.42,DL,100.0,$185.42
20141,30208,30721,AGS,MHT,873,2.33,$243.48,US,76.2,$247.87,US,76.2,$247.87
20141,30208,32467,AGS,MIA,531,13.89,$220.77,DL,58.4,$206.85,DL,58.4,$206.85
20141,30208,32457,AGS,OAK,2271,1.00,$326.89,DL,88.9,$312.13,DL,88.9,$312.13
20141,30208,32575,AGS,ONT,2043,2.11,$482.47,US,52.6,$479.26,DL,31.6,$470.73
20141,30208,30977,AGS,ORD,677,29.89,$221.12,DL,49.8,$213.50,DL,49.8,$213.50
20141,30208,33667,AGS,ORF,407,10.89,$186.94,US,55.1,$196.52,DL,44.9,$175.17
20141,30208,33667,AGS,PHF,404,3.78,$231.92,US,58.8,$253.62,DL,41.2,$200.93
20141,30208,30721,AGS,PVD,815,8.00,$212.94,US,69.4,$215.06,DL,27.8,$209.38
20141,30208,32457,AGS,SFO,2280,16.67,$299.55,US,49.3,$285.63,US,49.3,$285.63
20141,30208,32457,AGS,SJC,2257,2.44,$361.76,DL,68.2,$359.28,US,27.3,$338.33
20141,30208,32575,AGS,SNA,2062,3.33,$413.38,DL,80.0,$431.30,US,10.0,$302.00
20141,30208,31703,AGS,SWF,707,0.67,$241.50,US,83.3,$242.60,DL,16.7,$236.00
20141,30208,33195,AGS,TPA,373,21.67,$191.39,US,56.9,$175.53,US,56.9,$175.53
20141,30257,30423,ALB,AUS,1577,36.78,$352.40,WN,39.0,$312.24,WN,39.0,$312.24
20141,30257,32575,ALB,BUR,2457,3.22,$334.31,WN,75.9,$298.95,WN,75.9,$298.95
20141,30257,30852,ALB,BWI,289,222.00,$147.24,WN,98.9,$146.67,WN,98.9,$146.67
20141,30257,30647,ALB,CAK,414,2.89,$263.59,US,61.5,$263.67,US,61.5,$263.67
20141,30257,30647,ALB,CLE,424,42.89,$263.98,UA,63.5,$285.12,WN,13.2,$216.96
